time_step,capacity_factor
2029,0.018448126786848693
2030,0.01055992231169754
2031,0.010936005221807418
2032,0.016965257441007443
2033,0.015123135568400803
2034,0.009992363523508734
2035,0.008477187683521584
2036,0.012724402878344546
2037,0.005995725327971236
2038,0.010692207088408226
2039,0.007946244898441264
2040,0.01036936993980571
2041,0.007997025266718553
2042,0.005927596499266967
2043,0.014383500738813702
2044,0.0065256694461406604
2045,0.010186007190211448
2046,0.001197277672034911
2047,0.017896568205458815
2048,0.014213057765138875
2049,0.008610482630064946
2050,0.010180306154986041
2051,0.008925642446784844
2052,0.01734892236768554
2053,0.0065762222709168094
2054,0.014570879767684673
2055,0.00810592761524778
2056,0.01201662260982942
2057,0.018760815557324523
2058,0.0032816295918537274
2059,0.005687893253166685
2060,0.008970773215639325
2061,0.0029042884040021066
2062,0.011478746516747742
2063,0.003948822973661372
2064,0.016963480731292183
2065,0.012140418932574493
2066,0.008797996559810511
2067,0.011297425829939336
2068,0.0043344856747951875
2069,0.012219758717376303
2070,0.019270603657284616
2071,0.011345862623021046
2072,0.011041326400648404
2073,0.014004342588154974
2074,0.018101025898781972
2075,0.012900682973333369
2076,0.017461695454730433
2077,0.017407854343906876
2078,0.015424314640909636
2079,0.0006555704591295774
2080,0.018309104596590547
2081,0.004249240047518583
2082,0.018604418222539332
2083,0.014976016997313116
2084,0.016989993513560044
2085,0.00747031894044953
2086,0.011471085795677682
2087,0.017542754030197664
2088,0.0019169817677078748
2089,0.015601305177598383
2090,0.004698253850077523
2091,0.011958439392836364
2092,0.007541224797906525
2093,0.0074284984998986255
2094,0.011922951012710601
2095,0.009341855145859262
2096,0.018118949418849773
2097,0.016403138773100703
2098,0.013334275554860964
2099,0.004790182117662145
2100,0.019701383347716303
2101,0.019873822985354343
2102,0.019208576824776637
2103,0.0016248276181202081
2104,0.003500142261925956
2105,0.012961235636142621
2106,0.015873554782979887
2107,0.019518486845844972
2108,0.008164043637855495
2109,0.0199522906396276
2110,0.018323922176615094
2111,0.012951657394094372
2112,0.0063736206928347895
2113,0.009068559413746792
2114,0.00417546701706669
2115,0.00210316643058317
2116,0.009606633544745904
2117,0.009730206154550352
2118,0.004118914026834814
2119,0.0033633101308048283
2120,0.0061435618476393585
2121,0.016271567979411955
2122,0.0079055297150787
2123,0.011713614523410404
2124,0.0022681669378400303
2125,0.000261289568493861
2126,0.01952126971606969
2127,0.0184124362171403
2128,0.003448075079520092
2129,0.004605944978947938
2130,0.0002871543291257872
2131,0.005221901796469193
2132,0.003740291857506768
2133,0.011791561062025169
2134,0.005895692637678542
2135,0.017541449198064895
2136,0.007239921576615931
2137,0.01899259841300851
2138,0.01579906607368291
2139,0.0010664497509821215
2140,0.014290939494629158
2141,0.008763002673738479
2142,0.009736145913806884
2143,0.011015298234895056
2144,0.0016896656092271422
2145,0.011791256068715082
2146,0.018244614899428982
2147,0.009173436912309294
2148,0.013834180242945875
2149,0.004345274115504456
2150,0.011390111424373753
2151,0.01555332105738439
2152,0.01609259690718762
2153,0.019315684435120627
2154,0.00023239156471968725
2155,0.005612570476442975
2156,0.011242423683056613
2157,0.007959810871537333
2158,0.016093184869313094
2159,0.006896957345976682
2160,0.0004195354187188083
2161,0.009245738008784532
2162,0.014986832880347816
2163,0.0010098242054667917
2164,0.008487220635873418
2165,0.005105391110740725
2166,0.010114568843219858
2167,0.0041725191789907965
2168,0.016063513220916904
2169,0.018350268332129206
2170,0.015677829113780864
2171,0.009111864283632554
2172,0.005441185757179796
2173,0.015552921253161527
2174,0.005532319584866008
2175,0.010608732669691527
2176,0.019251277940028063
2177,0.009902278168614016
2178,0.007467395928496992
2179,0.0008598765356582793
2180,0.0020410165603941465
2181,0.017821291912058185
2182,0.016279865398986224
2183,0.017112554411647912
2184,0.019347176293907732
2185,0.011663003532672533
2186,0.019836125536848166
2187,0.007090266968307537
2188,0.01748099034710675
2189,0.007901788403511285
2190,0.0020395514638190558
2191,0.005423479656892018
2192,0.0001487486509527569
2193,0.015899352142856565
2194,0.013581055189289712
2195,0.006597536503293393
2196,0.015259501251836748
2197,0.011427958430620042
2198,0.0016876300510502219
2199,0.016221506216876458
2200,0.007996463737854311
2201,0.009988543740159062
2202,0.006062281523573021
2203,0.010121540366867963
2204,0.004372839990690897
2205,0.01890487145575833
2206,0.004303088820045569
2207,0.016096583224875425
2208,0.01336464173286688
2209,0.013754431747583295
2210,0.0016135303623797136
2211,0.009483965479332642
2212,0.011146411576572191
2213,0.001632021782398254
2214,0.01996467321071632
2215,0.017431949364268357
2216,0.010314334499939785
2217,0.017933741336475698
2218,0.009511563088478076
2219,0.011933959615688376
2220,0.010099721599126501
2221,0.00908668432656355
2222,0.010138053711100232
2223,0.010943453331457827
2224,0.011247188824757977
2225,0.010927801077169421
2226,0.007665793852082872
2227,0.017331112356001183
2228,0.0020849916905176123
2229,0.0027268412026616117
2230,0.017782062548062774
2231,0.009909798410297144
2232,0.008768234811839266
2233,0.01199843577394464
2234,0.01904175471095342
2235,0.012673155807443819
2236,0.009487147081729635
2237,0.0011647215955725777
2238,0.01125545367266231
2239,0.01864801355109111
2240,0.0008122908078687785
2241,0.014069654244403573
2242,0.016730825655908076
2243,0.00930558653364109
2244,0.0026575664977870005
2245,0.009700689065154476
2246,0.0178733052425676
2247,0.012412307157723823
2248,0.00475802068783836
2249,0.011169538424012098
2250,0.012352318802141708
2251,0.01408888625013507
2252,0.01602845626999311
2253,0.01828882604517701
2254,0.004943345197288669
2255,0.01179279474333397
2256,0.009872111086361155
2257,0.0006214916624913669
2258,0.010293125888229934
2259,0.0005866854910937658
2260,0.010429768700228572
2261,0.019624611837144507
2262,0.004319903097445315
2263,0.005964060463039778
2264,0.01589122515284576
2265,0.018060472177806895
2266,0.016370200808618146
2267,0.011650933722386818
2268,0.006928805886206269
2269,0.01668359737854119
2270,0.013404565831431577
2271,0.002230193455232885
2272,0.008871245412960962
2273,0.009833152347253994
2274,0.01493212018229705
2275,0.010706032046179337
2276,0.013200376414669826
2277,0.013125391882681825
2278,0.00845696667279992
2279,0.006198783086496815
2280,0.013358385405458357
2281,0.010282885616817923
2282,0.01251590086138259
2283,0.0017980628802536213
2284,0.016475390466268326
2285,0.005017991770890848
2286,0.0074031534446017955
2287,0.014827410285471385
2288,0.015246969499583247
2289,0.013373283945988993
2290,0.017935731587631894
2291,0.007485362599068918
2292,0.0025060861054364445
2293,0.006986805459436285
2294,0.0190457136197691
2295,0.008566832782403156
2296,0.019922541990701675
2297,0.009128704067972601
2298,0.0077380898829603325
2299,0.01628421581209142
2300,0.0025537269932665806
2301,0.013113150179044693
2302,0.012561053478496368
2303,0.003080391464401373
2304,0.01824629331399179
2305,0.010663204316294236
2306,0.0141841920712716
2307,0.007292146737277847
2308,0.007061376392175416
2309,0.007183848565083648
2310,0.01758816833123783
2311,0.012179232804180989
2312,0.01163436732504106
2313,0.014855203538148946
2314,0.012633011890678733
2315,0.00026618544394096277
2316,0.013861235090332607
2317,0.019088849308419947
2318,0.009368016809386275
2319,0.008700229780188523
2320,0.012246581258238423
2321,0.006269116821329441
2322,0.009050092129553282
2323,0.001348797686010983
2324,0.008684796070992411
2325,0.01440346810948483
2326,0.01884418010543042
2327,0.005624562933673994
2328,0.006378467244447943
2329,0.009732159148295843
2330,0.009580355879796443
2331,0.01788994438115625
2332,0.009331197851817453
2333,0.002695523789239238
2334,0.01968693616379236
2335,0.007242556369386894
2336,0.013500647519639735
2337,0.004407532586345626
2338,0.011282545373912019
2339,0.012463334731789203
2340,0.016028497674604902
2341,0.003973907123013039
2342,0.012398132027278387
2343,0.010557651822821312
2344,0.01676860835755026
2345,0.01563566218755279
2346,0.0019796661055754483
2347,0.0039310044591723626
2348,0.0016504021793650847
2349,0.014254129501684094
2350,0.007164820871751567
2351,0.016723818684379985
2352,0.007266012328255031
2353,0.0001488642703408205
2354,0.007960409929417498
2355,0.012714151407478272
2356,0.008218917237894061
2357,0.0074849363680004055
2358,0.0015257749780557006
2359,0.017116806085469692
2360,0.0026013779049927368
2361,0.005004555760378142
2362,0.004027628886569865
2363,0.014776479043788877
2364,0.014608011424627382
2365,0.012469597491270806
2366,0.016464092584996752
2367,0.016126618288280038
2368,0.011712809892002723
2369,0.0010171628213526262
2370,0.011045138490288084
2371,0.0011975814099004411
2372,0.018973957018850594
2373,0.005150221741030891
2374,0.01762155641027048
2375,0.017039392096734784
2376,0.008663598451759817
2377,0.019784400256613148
2378,0.012445217792799858
2379,0.01969249604389505
2380,0.0028122060553394724
2381,0.006172247147841412
2382,0.0013808984780389123
2383,0.007083172966274891
2384,0.011619726593694184
2385,0.013526966771778788
2386,0.018114888773433126
2387,0.016051176622589456
2388,0.003834149294606728
2389,0.014533226720238927
2390,0.014251946752266511
2391,0.010898914014467267
2392,0.013426021255783715
2393,0.003006204006469819
2394,0.008574794612500089
2395,0.01758370953356161
2396,0.016556378052126515
2397,0.016279605325124694
2398,0.016622891276399872
2399,0.007566198479922233
2400,0.006629397032656958
2401,0.010905059258857494
2402,0.012747321839964505
2403,0.012388854839937055
2404,0.011391681141228738
2405,4.06049653248064e-05
2406,0.016342619840280022
2407,0.005857159469146413
2408,0.004815330109718361
2409,0.0004496566875975971
2410,0.00227115854495348
2411,0.006596213983923033
2412,0.008018532359413662
2413,0.012657032947276525
2414,0.013924601885411201
2415,0.017297849623357862
2416,0.009101149223811864
2417,0.012590536037004775
2418,0.008381667154609534
2419,0.0008981426993629005
2420,0.011729545315548325
2421,0.013048388174803395
2422,0.014559686704921016
2423,0.013594857256196491
2424,0.016727789916558936
2425,0.012425216456826128
2426,0.01740328802540325
2427,0.008842892388396046
2428,0.0039307641211616985
2429,0.01033174631561485
2430,0.017738998091317158
2431,0.0058566711462825684
2432,0.0021417140565355972
2433,0.00022585691983296297
2434,0.000858283064931904
2435,0.005238197487157936
2436,0.01990497236784111
2437,0.004306903108601901
2438,0.01650601911595062
2439,0.012237775441301429
2440,0.013006889096831504
2441,0.01902959154808374
2442,0.007297960886778041
2443,0.007699285676462187
2444,0.0031507007709583503
2445,0.006245399138836698
2446,0.002401859640453716
2447,0.0030438062612002503
2448,0.00480710172961069
2449,0.00792655611898772
2450,0.0029452744639786223
2451,0.003999024049548867
2452,0.01447951320947482
2453,0.015042775981016467
2454,0.01106878293060418
2455,0.01250644800979363
2456,0.016019968815026372
2457,0.016201055800169162
2458,0.014962898799480245
2459,0.011360198469340433
2460,0.017494516185604162
2461,0.005939477414486893
2462,0.010124477429324121
2463,0.00971663335421023
2464,0.002948113705768305
2465,0.010850258816861372
2466,0.01912573291000129
2467,0.018250689262774032
2468,0.003654024812470089
2469,0.01956891048856739
2470,0.0161812089399927
2471,0.015212058026640506
2472,0.00786579330181206
2473,0.0015976657453589714
2474,0.0073126752216194245
2475,0.013593168382042093
2476,0.014537087804381878
2477,0.014598205810069664
2478,0.004879139989969647
2479,0.018944365858818063
2480,0.01958314249675066
2481,0.01327050673966863
2482,0.012112888480564729
2483,0.0185160699650724
2484,0.01591403688656532
2485,0.012148983983873294
2486,0.010326996427245563
2487,0.014894430359132965
2488,0.0069509440407565124
2489,0.016701859877456687
2490,0.011241970090915532
2491,0.0010096812909909181
2492,0.012326547510047336
2493,0.0035130183670495476
2494,0.013253041579573433
2495,0.018454377841371918
2496,0.014265484351235688
2497,0.012055163910943413
2498,0.014657277159319724
2499,0.00888242010301635
2500,0.013826430152649203
2501,0.0198263604210719
2502,0.0012954544771819143
2503,0.0180650411134003
2504,0.009889818066964045
2505,0.0024574362067853305
2506,0.017586547119838977
2507,0.012049515109190294
2508,0.008370223338380627
2509,0.007396306083296789
2510,0.005646390056714607
2511,0.010834974760244327
2512,0.012962907927541692
2513,0.01686337494013084
2514,0.006259272333861627
2515,0.004139202708528394
2516,0.004209801491860177
2517,0.015625563620352837
2518,0.013230245294668536
2519,0.01845923830049821
2520,0.017463900353075025
2521,0.01724834550323831
2522,0.0083537712127579
2523,0.0027951608507403502
2524,0.01898970275179339
2525,0.0057795627023954224
2526,0.008213168592856573
2527,0.013033837269252472
2528,0.009680593202319544
2529,0.004177017074135825
2530,0.014691692711748949
2531,0.0073401891425697195
2532,0.007873600348431167
2533,0.009265024939183788
2534,0.007848204685933084
2535,0.011309823091621487
2536,0.006880732854076954
2537,0.008489248997018306
2538,0.012949524057800895
2539,0.010538090833750135
2540,0.017269743350783146
2541,0.018165420627034117
2542,0.0049371951130263445
2543,0.009672472279858317
2544,0.014832975557087548
2545,0.007826888252917094
2546,0.0015752678835807398
2547,0.002364470377683441
2548,0.016877650251981197
2549,0.013166340559266404
2550,0.014252632711746269
2551,0.003245313308184219
2552,0.0019466201436730791
2553,0.009859897388613273
2554,0.001848358651402595
2555,0.004310782559396296
2556,0.0006389616974549095
2557,0.008156354798245375
2558,0.012774267846035216
2559,0.009976507793359828
2560,0.014352614001304598
2561,0.01208935100549685
2562,0.006588838302859823
2563,0.0002952622755313272
2564,0.016909596878044542
2565,0.003130232048221113
2566,0.004489239969555568
2567,0.0025752434306502646
2568,0.019107376577420915
2569,0.01690234652687506
2570,0.0027379279255885704
2571,0.016898635885074502
2572,0.00773441231428015
2573,0.019369774034235853
2574,0.019422297745290286
2575,0.008895911815094042
2576,0.004704007917180995
2577,0.005318249228615077
2578,0.006047242341862837
2579,0.001601399275786497
2580,0.012733747351765428
2581,0.017602082616157786
2582,0.005594632643607698
2583,0.012897880918242555
2584,0.01876369517188091
2585,0.01760426618449008
2586,0.01921182177670592
2587,0.016976339286225935
2588,0.011048923130837498
2589,0.01631987308648874
2590,0.01221679066885821
2591,0.00806184501334239
2592,0.007234097592526938
2593,0.016789708010240587
2594,0.003320450833459574
2595,0.0021253670082640986
2596,0.005965983234589043
2597,0.004208336967362682
2598,0.010319385442071852
2599,0.019885138213686565
2600,0.007130259157246133
2601,0.0021162260352029973
2602,0.004303228932554248
2603,0.011073717402685777
2604,0.012719831802981828
2605,0.01088523702561182
2606,0.010476897054948227
2607,0.013157005798246198
2608,0.007534257888954441
2609,0.009545601142211783
2610,0.01388296615960411
2611,0.0080471423441104
2612,0.0025380800438244357
2613,0.012005642711488195
2614,0.00881416544461275
2615,0.01599774374684424
2616,0.006270241604658071
2617,0.004313356823608996
2618,0.006187713597632867
2619,0.008354614303270549
2620,0.01822489256159552
2621,0.011534889940337103
2622,0.014876397445710128
2623,0.007306910545096768
2624,0.01653224791932083
2625,0.011742561264003139
2626,0.004724431995383882
2627,0.0022377599775753863
2628,0.006999954569479261
2629,0.009520918983803523
2630,0.011707601311776134
2631,0.007169073073841361
2632,0.015339341121478136
2633,0.011795132698975861
2634,0.005006935487947175
2635,0.0010719127526439842
2636,0.0009377884685551341
2637,0.003768947838331851
2638,0.014704304258602585
2639,0.016346509425625266
2640,0.009284775932804223
2641,0.008583102256820544
2642,0.017153006877168666
2643,0.010070960426687321
2644,0.0033977125138325583
2645,0.004145491364670207
2646,0.009800601378177523
2647,0.013803730224533248
2648,0.019022486874558202
2649,0.0033829240163562057
2650,0.01223555935688978
2651,0.009663539582035663
2652,0.009163653116925203
2653,0.017607673074086186
2654,0.014283434690194724
2655,0.01694088634580623
2656,0.000778540834618957
2657,0.008481535144530863
2658,0.012875099038065642
2659,0.016880572473892904
2660,0.010704802394066676
2661,0.003672312085230187
2662,0.007158785767038911
2663,0.01139665397575041
2664,0.003774728242290377
2665,0.012994089449494407
2666,0.009234740676553546
2667,0.005898744827235209
2668,0.01457789111043924
2669,0.015450281218483708
2670,0.012318145267968936
2671,0.015307602961841518
2672,0.003483497496510182
2673,0.002691001791963794
2674,0.0030876050316094705
2675,0.014208741655397848
2676,0.005033686826134314
2677,0.006575266929772139
2678,0.00012872245644397927
2679,0.00016247963738498904
2680,0.015619839967619042
2681,0.0008343899377577646
2682,0.017645371703146905
2683,0.003042366561404708
2684,0.017634158751131758
2685,0.002423633482872605
2686,0.002024279576035062
2687,0.012519197311618404
2688,0.013089257340283496
2689,0.015133042994147104
2690,0.012026084456654169
2691,0.010704621121956795
2692,0.01943354208701957
2693,0.011178124475434148
2694,0.008522336814229115
2695,0.010232464950016633
2696,0.0002939952062092144
2697,0.01759447639061178
2698,0.009301425066560334
2699,0.007139600694800665
2700,0.004304027767139716
2701,0.019239209556095448
2702,0.008245687770553387
2703,0.0003687299099076613
2704,0.01898243226565851
2705,0.01119571628792773
2706,0.0161829465646141
2707,0.016041492117701367
2708,0.003934408967530559
2709,0.012746794191260378
2710,0.0012679785297318635
2711,0.010097806515793785
2712,0.009647595554023402
2713,0.016158606483436012
2714,0.019679993437348796
2715,0.010103456954199999
2716,0.0029424635921180653
2717,0.005865135174545495
2718,0.004932454149625825
2719,0.019080309432224572
2720,0.017591199404903068
2721,0.0077636750477771835
2722,0.009703217363935321
2723,0.002750042570123532
2724,0.009107511039026003
2725,0.011120633337606217
2726,0.01855926555998143
2727,0.01589829604952758
2728,0.008473661397541375
2729,0.006128316164437493
2730,0.013893293694183653
2731,0.015759007586583492
2732,0.0015547244086211044
2733,0.013855942394137016
2734,0.0006459266227427585
2735,0.004666598466846747
2736,0.017318287620896874
2737,0.0044900628821134105
2738,0.0014092582548713372
2739,0.009833149796698604
2740,0.018177648247716942
2741,0.012525178184397199
2742,0.01001892045015593
2743,0.013885674384077269
2744,0.01350891960495255
2745,0.0129575453968574
2746,0.017744615015989573
2747,0.012636059050658715
2748,0.0151023141283615
2749,0.006154117297032331
2750,0.016614839819889496
2751,0.0074148819480068726
2752,0.007280255520737486
2753,0.014586143895376777
2754,0.010134532551336091
2755,0.012859037238371143
2756,0.0059417580496577945
2757,0.008641002744357534
2758,0.00781625445278889
2759,0.0032156254998550573
2760,0.0008699253835785959
2761,0.01979601946556494
2762,0.009737207412074109
2763,0.00783852566156728
2764,0.012603807996222833
2765,0.003203025046921637
2766,0.01986254369322037
2767,0.011210102784418903
2768,0.01774126174192843
2769,0.019181860149523878
2770,0.005692757051076718
2771,0.01966445508171017
2772,0.005834711682251161
2773,0.015872740194733108
2774,0.009756941660763211
2775,0.018554802972006998
2776,0.01898662267837493
2777,0.0041004973708388005
2778,0.003015384721897516
2779,0.009061225055542911
2780,0.013611837827233709
2781,0.0004751330880984694
2782,0.015734067933812948
2783,0.004171709276367595
2784,0.007723333248562314
2785,0.00039937255307228583
2786,0.019927528522886276
2787,0.011184666580735051
2788,0.0020067231605288296
2789,0.009523646908786723
2790,0.009264733206684835
2791,0.01917729413072271
2792,0.009515144650423399
2793,0.00663344341367492
2794,0.002229937764498051
2795,0.00925014433249285
2796,0.013940929074109005
2797,0.008740109856856653
2798,0.010197051073851795
2799,0.016157717683238985
2800,0.01943642418432951
2801,0.011427312065013266
2802,0.007700558549204693
2803,0.0052419490172545945
2804,0.015203494769280861
2805,0.018978674706081885
2806,0.0067633813026777
2807,0.012363215210271504
2808,0.0047069456798681355
2809,0.015622160246620253
2810,0.005758611150350721
2811,0.018518257497557176
2812,0.0048411042158522525
2813,0.019579683735120326
2814,0.0028044379431571586
2815,0.0163126779102303
2816,0.009761201156862308
2817,0.0002993680346354832
2818,0.015408070417615398
2819,0.00929687129361264
2820,0.0038860332641672325
2821,0.012800873762190697
2822,0.006352961877348133
2823,0.015733097050110317
2824,0.016517656188578807
2825,0.017344744845073014
2826,0.0038132334478395815
2827,0.00037901090751744524
2828,0.01170522325797868
2829,0.0008471662127750657
2830,0.019924705968346255
2831,0.0070445308884567945
2832,0.007054720994083536
2833,0.006354525200795645
2834,0.01829104791790839
2835,0.0002712116717974511
2836,0.015140925112955353
2837,0.007524263888405877
2838,0.016021600335740828
2839,0.0008802126013390655
2840,0.005805944970420458
2841,0.01082957014199963
2842,0.018126059094993496
2843,0.015650931190814236
2844,0.003690337690133032
2845,0.01280967505307553
2846,0.001994346053550042
2847,0.003627998214677144
2848,0.01697087645016015
2849,0.0030674743246328286
2850,0.017598010704117584
2851,0.00018413213192047361
2852,0.019955103604147463
2853,0.006369073264964418
2854,0.014849082164396404
2855,0.01854353422818491
2856,0.014438228252463922
2857,0.009321231858742148
2858,0.009170855279586948
2859,0.019320348029475527
2860,0.009226397533486532
2861,0.017243660053967894
2862,0.007396051714167977
2863,0.013419428698881384
2864,0.01456086042872486
2865,0.00170825733430366
2866,0.016777442305379458
2867,0.0031416054101935844
2868,0.0043003479767722095
2869,0.013902196607648076
2870,0.005780670666330474
2871,0.011386438415487888
2872,0.016247938631412568
2873,0.0011781983832027687
2874,0.012343906251419729
2875,0.006078344536187417
2876,7.304706877061528e-05
2877,0.0018533561466530335
2878,0.004782347987638706
2879,0.006160613616585138
2880,0.003744636727400614
2881,0.00351516266942584
2882,0.018131485280496816
2883,0.008120725177212105
2884,0.016633287780832107
2885,0.017831047879024727
2886,0.006436240404223295
2887,0.004931490066900279
2888,0.01498696970413371
2889,0.00926601697150861
2890,0.019426468492675045
2891,0.010360383981955289
2892,0.004629824568671248
2893,0.019717032749493726
2894,0.004912067697245341
2895,0.0055027929933821
2896,0.018987529452118283
2897,0.0009176293180380202
2898,0.016517712942658917
2899,0.0048005756555513646
2900,0.009201477907478833
2901,0.01834265747834894
2902,0.015177822565035949
2903,0.012082018132618198
2904,0.01771274088745968
2905,0.005398811918501731
2906,0.01928513101780273
2907,0.008304831235304613
2908,0.009913116283938088
2909,0.018548121874425578
2910,0.004869379578768469
2911,0.002343717213840979
2912,0.0029382085517609415
2913,0.001074325575748183
2914,0.0009726889544856432
2915,0.006737587888018846
2916,0.00737245674597187
2917,0.019503449007795846
2918,0.0005647490206343608
2919,0.0010027539216474679
2920,0.015292703481260288
2921,0.012886628055716805
2922,0.004691029568724941
2923,0.014062309965070631
2924,0.007447824512959056
2925,0.01738052770116727
2926,0.005782736935956887
2927,0.015466832024266962
2928,0.013575549641679603
2929,0.01794744498377697
2930,0.013941859478403604
2931,0.012916821070973958
2932,0.010939537007514245
2933,0.01152063613674632
2934,0.011504662742358406
2935,0.00421733883309908
2936,0.011654044107045437
2937,0.011837852043465711
2938,0.01152332268862904
2939,0.002385905780099058
2940,0.00347551727128536
2941,0.01356943276698826
2942,0.01703802257085599
2943,0.008524386831911717
2944,0.0020781828300307946
2945,0.009020872579954042
2946,0.008918697995475353
2947,0.0014999975950921618
2948,0.010066024420132783
2949,0.007111485205047885
2950,0.0013777867353819827
2951,0.01888372202668721
2952,0.0014659339199722399
2953,0.007322039243517007
2954,0.009669465590261009
2955,0.00010514209775995153
2956,0.0033258572515570115
2957,0.013766035920988427
2958,0.011067362330015878
2959,0.008533866856653173
2960,0.011024475008465135
2961,0.013199089890348842
2962,0.0065411719868031
2963,0.012403161114746595
2964,0.002173936049793206
2965,0.0035009767242750378
2966,0.005348460624300515
2967,0.014537123118374806
2968,0.010529797249782886
2969,0.017682079728198134
2970,0.01907372358155466
2971,0.0026087432152888355
2972,0.0011509918784682238
2973,0.0030446454823040113
2974,0.0009698300930508319
2975,0.005385336057420289
2976,0.0046801200853395855
2977,0.008624151064842512
2978,0.00562080731408575
2979,0.008727327933837247
2980,0.019485867186840596
2981,0.0030929166506597785
2982,0.014733306368014551
2983,0.012786706582163923
2984,0.019172805637095686
2985,0.013618872543411315
2986,0.01926953878032974
2987,0.01331928472250068
2988,0.005643744291735935
2989,0.003444361500553197
2990,0.007936654321675467
2991,0.012362042895286793
2992,0.01760655029124765
2993,0.017516244529968035
2994,0.013319613411659539
2995,0.015540307522855533
2996,0.018029791018631475
2997,0.00652504753717863
2998,0.000501938342012167
2999,0.008879593003564163
3000,0.008020305381726663
3001,0.00897245532012057
3002,0.013237024421811374
3003,0.010684227980738757
3004,0.013975016832186025
3005,0.005652415476322879
3006,0.018762551798837745
3007,0.01042456572684673
3008,0.018158509317679136
3009,0.0007066565042752892
3010,0.005474263472850789
3011,0.003285284155411483
3012,0.014019809621398063
3013,0.0030778217992700196
3014,0.0017801878182236175
3015,0.006264009929993775
3016,0.010071183790694313
3017,0.013082300997002834
3018,0.016971472931785973
3019,0.009914217487095311
3020,0.015823758988913927
3021,0.004498174339131505
3022,0.016674144150984723
3023,0.011074640110773457
3024,0.01407263241401713
3025,0.01999050958286335
3026,0.01064073615191705
3027,0.01882491771663568
3028,0.014592526698550632
3029,0.0031261259632886216
3030,0.015932695415486954
3031,0.019212552213105846
3032,0.014419924252658504
3033,0.01698743063230436
3034,0.010524816045227543
3035,0.01550402378218157
3036,0.007123941718343145
3037,0.009681947502917279
3038,0.00430305360590302
3039,0.008916334602457601
3040,0.01889646927401938
3041,0.004386156732549649
3042,0.0007720011526749948
3043,0.017641993155914578
3044,0.005045977036387157
3045,0.006149209884090469
3046,0.010178243899087624
3047,0.012348940707822493
3048,0.015553358940683182
3049,0.001626380415445292
3050,0.0017260849687110703
3051,0.004272351729289279
3052,0.011631988440044453
3053,0.01206040553984844
3054,0.010640551293930713
3055,0.017306348129435517
3056,0.008386277065609902
3057,0.017566193505698335
3058,0.016910930832580846
3059,0.007649819683657413
3060,0.0030391918462080157
3061,0.0035970706808378704
3062,0.00555482840575654
3063,0.012752609840647508
3064,0.007033295347177468
3065,0.013330375292770995
3066,0.002724585411338649
3067,0.005971294391691182
3068,0.011022380005259807
3069,0.0134841630711156
3070,0.013863348829116646
3071,0.008100925748775025
3072,0.0032107834446459594
3073,0.0017708526507518973
3074,0.01680598507787321
3075,0.018921068001795847
3076,0.012472711570611505
3077,0.013778635747081859
3078,0.017028555442583793
3079,0.01816214035582576
3080,0.010686269494731237
3081,0.009629666235372031
3082,0.014079163786307042
3083,0.01337662473917803
3084,0.010855693966878896
3085,0.006336857466914523
3086,0.01676383598588277
3087,0.01307214750581665
3088,0.015922386314791842
3089,0.001346533951661697
3090,0.006240165979793122
3091,0.010688355890413871
3092,0.004781439180331033
3093,0.0016673221673924065
3094,0.006294028667409848
3095,0.015704946751621877
3096,0.004189089288730627
3097,0.0040184349635146634
3098,0.016721659339220617
3099,0.008443442520779016
3100,0.015604134689790059
3101,0.019851561893191812
3102,0.012631388435248829
3103,0.0131167229371004
3104,0.012505377525103636
3105,0.011227527409662407
3106,0.005552051786048959
3107,0.013847158712647583
3108,0.012399699217032396
3109,0.012111650066335711
3110,0.007257033840992792
3111,0.005352885935709115
3112,0.00394372263681996
3113,0.010076699236402732
3114,0.01591348560631156
3115,0.016651059122597903
3116,0.006691332898209948
3117,0.0053768773500589
3118,0.008512419153240334
3119,0.01870656198425399
3120,0.00891863787039665
3121,0.012762173055079038
3122,0.007991327939551113
3123,0.016814459424835625
3124,0.004065552898776752
3125,0.016924275326189616
3126,0.013678471658215008
3127,0.019348514720850033
3128,0.011343232921728097
3129,0.005388775129387869
3130,0.004166343797104144
3131,0.00033505812624640363
3132,0.0019007390402288138
3133,0.00037087063937132794
3134,0.009602087667163514
3135,0.00911760446408693
3136,0.018075369608012565
3137,0.015547337719071803
3138,0.008695948692492426
3139,0.011254506553800026
3140,0.00690186371697852
3141,0.010775982518613024
3142,0.019675224852483363
3143,0.0080575404029984
3144,0.011303215511766525
3145,0.003576652095575914
3146,0.0014027666263167803
3147,0.010333461069014385
3148,0.008358952167022718
3149,0.004952833432566706
3150,0.008995578599181858
3151,0.006816064331754354
3152,0.005824872314201119
3153,0.008770510161675085
3154,0.01818146490437658
3155,0.00517321800479732
3156,1.9061092066994246e-05
3157,0.0037024484712288876
3158,0.002812142667668065
3159,0.0027015776542250202
3160,0.010215140210559581
3161,0.007566194129148203
3162,0.003204230458201931
3163,0.0029768699150046095
3164,0.007844609468810855
3165,0.01665694196124015
3166,0.007445265207471994
3167,0.006275116597280881
3168,0.0036212336842531244
3169,0.017243292143791694
3170,0.019542344726715764
3171,0.0016401372739184162
3172,0.01966458856794585
3173,0.004814983428914279
3174,0.019636823700924847
3175,0.015640720156530445
3176,0.0008343777473981828
3177,0.014470439948774201
3178,0.017968954225672303
3179,0.004567452745022225
